,No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,sum,count,ave
33433,33434,2013,10,25,1,3,37,31,30,3,86.89,1022,5,SW,11,0,0,98,3,32.67
33434,33435,2013,10,25,2,3,37,31,30,3,86.89,1022,5,SW,15,0,0,98,3,32.67
33435,33436,2013,10,25,3,3,40,29,34,3,86.89,1022,5,SW,19,0,0,103,3,34.33
33436,33437,2013,10,25,4,3,42,26,34,3,86.89,1022,5,SW,22,0,0,102,3,34.0
33437,33438,2013,10,25,5,3,43,28,35,2,86.79,1022,4,SW,25,0,0,106,3,35.33
33438,33439,2013,10,25,6,3,40,45,38,1,86.68,1023,3,SW,27,0,0,123,3,41.0
33439,33440,2013,10,25,7,3,57,42,47,3,93.19,1023,4,SW,30,0,0,146,3,48.67
33440,33441,2013,10,25,8,3,59,48,49,2,75.49,1023,6,NW,4,0,0,156,3,52.0
33441,33442,2013,10,25,9,3,53,51,48,0,65.36,1024,6,NW,9,0,0,152,3,50.67
33442,33443,2013,10,25,10,3,51,38,48,-1,56.72,1024,7,NW,14,0,0,137,3,45.67
33443,33444,2013,10,25,11,3,41,39,42,-1,52.98,1023,8,NW,19,0,0,122,3,40.67
33444,33445,2013,10,25,12,3,34,37,37,-1,52.98,1023,8,NW,23,0,0,108,3,36.0
33445,33446,2013,10,25,13,3,38,32,35,-1,49.51,1023,9,NW,26,0,0,105,3,35.0
33446,33447,2013,10,25,14,3,38,33,35,-1,49.51,1024,9,NW,30,0,0,106,3,35.33
33447,33448,2013,10,25,15,3,34,37,33,0,53.26,1024,9,NE,3,0,0,104,3,34.67
33448,33449,2013,10,25,16,3,34,45,36,0,53.26,1024,9,NE,5,0,0,115,3,38.33
33449,33450,2013,10,25,17,3,37,66,42,0,53.26,1024,9,cv,1,0,0,145,3,48.33
33450,33451,2013,10,25,18,3,55,82,50,0,56.99,1024,8,SW,2,0,0,187,3,62.33
33451,33452,2013,10,25,19,3,77,112,60,0,65.36,1024,6,SE,2,0,0,249,3,83.0
33452,33453,2013,10,25,20,3,,137,,1,86.68,1024,3,SE,3,0,0,137,1,137.0
33453,33454,2013,10,25,21,3,139,140,100,1,86.68,1024,3,cv,0,0,0,379,3,126.33
33454,33455,2013,10,25,22,3,203,136,115,1,93.08,1024,2,SE,1,0,0,454,3,151.33
33455,33456,2013,10,25,23,3,199,116,139,0,93.02,1023,1,SE,2,0,0,454,3,151.33
33456,33457,2013,10,26,0,3,190,123,166,0,93.02,1023,1,SE,3,0,0,479,3,159.67
33457,33458,2013,10,26,1,3,178,120,201,0,100,1023,0,SE,4,0,0,499,3,166.33
33458,33459,2013,10,26,2,3,170,139,147,-1,92.96,1023,0,SE,5,0,0,456,3,152.0
33459,33460,2013,10,26,3,3,156,139,130,-1,100,1023,-1,cv,1,0,0,425,3,141.67
33460,33461,2013,10,26,4,3,155,131,116,-1,92.96,1022,0,SE,2,0,0,402,3,134.0
33461,33462,2013,10,26,5,3,160,132,102,-2,100,1022,-2,cv,1,0,0,394,3,131.33
33462,33463,2013,10,26,6,3,162,138,97,-2,92.91,1022,-1,SE,1,0,0,397,3,132.33
33463,33464,2013,10,26,7,3,172,144,119,-1,92.96,1022,0,SE,3,0,0,435,3,145.0
33464,33465,2013,10,26,8,3,167,163,133,1,93.08,1023,2,SW,2,0,0,463,3,154.33
33465,33466,2013,10,26,9,3,159,160,139,3,86.89,1023,5,SW,4,0,0,458,3,152.67
33466,33467,2013,10,26,10,3,172,146,152,1,65.59,1022,7,SW,6,0,0,470,3,156.67
33467,33468,2013,10,26,11,3,148,105,145,1,57.25,1022,9,SW,8,0,0,398,3,132.67
33468,33469,2013,10,26,12,3,98,84,101,1,50.08,1021,11,SW,10,0,0,283,3,94.33
33469,33470,2013,10,26,13,3,84,74,93,1,46.88,1020,12,SW,13,0,0,251,3,83.67
33470,33471,2013,10,26,14,3,61,56,78,1,43.9,1020,13,SW,15,0,0,195,3,65.0
33471,33472,2013,10,26,15,3,57,45,62,1,43.9,1020,13,SW,17,0,0,164,3,54.67
33472,33473,2013,10,26,16,3,49,47,56,1,46.88,1020,12,SW,19,0,0,152,3,50.67
33473,33474,2013,10,26,17,3,48,71,49,2,57.51,1019,10,SW,20,0,0,168,3,56.0
33474,33475,2013,10,26,18,3,88,94,85,2,65.82,1020,8,SE,2,0,0,267,3,89.0
33475,33476,2013,10,26,19,3,83,92,104,1,65.59,1020,7,SE,4,0,0,279,3,93.0
33476,33477,2013,10,26,20,3,90,106,95,2,80.92,1020,5,SE,6,0,0,291,3,97.0
33477,33478,2013,10,26,21,3,117,123,172,2,80.92,1020,5,SE,8,0,0,412,3,137.33
33478,33479,2013,10,26,22,3,129,124,164,1,86.68,1019,3,SE,9,0,0,417,3,139.0
33479,33480,2013,10,26,23,3,124,118,135,1,93.08,1019,2,SE,10,0,0,377,3,125.67
33480,33481,2013,10,27,0,3,123,136,131,2,86.79,1019,4,SE,13,0,0,390,3,130.0
33481,33482,2013,10,27,1,3,119,95,102,2,86.79,1019,4,SE,17,0,0,316,3,105.33
33482,33483,2013,10,27,2,3,119,99,143,2,86.79,1019,4,SE,20,0,0,361,3,120.33
33483,33484,2013,10,27,3,3,104,102,147,2,86.79,1019,4,SE,24,0,0,353,3,117.67
33484,33485,2013,10,27,4,3,105,90,149,1,80.78,1018,4,SE,28,0,0,344,3,114.67
33485,33486,2013,10,27,5,3,95,94,143,1,80.78,1018,4,SE,32,0,0,332,3,110.67
33486,33487,2013,10,27,6,3,95,102,143,1,80.78,1018,4,SE,36,0,0,340,3,113.33
33487,33488,2013,10,27,7,3,115,111,168,1,75.32,1018,5,SE,40,0,0,394,3,131.33
33488,33489,2013,10,27,8,3,98,115,145,2,70.47,1019,7,SE,43,0,0,358,3,119.33
33489,33490,2013,10,27,9,3,100,100,105,3,61.76,1019,10,SE,46,0,0,305,3,101.67
33490,33491,2013,10,27,10,3,85,92,95,3,47.46,1018,14,SW,4,0,0,272,3,90.67
33491,33492,2013,10,27,11,3,104,93,97,4,47.74,1018,15,SW,9,0,0,294,3,98.0
33492,33493,2013,10,27,12,3,124,111,119,4,44.78,1017,16,SW,14,0,0,354,3,118.0
33493,33494,2013,10,27,13,3,120,100,115,4,42.02,1017,17,SW,21,0,0,335,3,111.67
33494,33495,2013,10,27,14,3,112,95,110,4,42.02,1016,17,SW,28,0,0,317,3,105.67
33495,33496,2013,10,27,15,3,114,101,109,4,44.78,1016,16,SW,34,0,0,324,3,108.0
33496,33497,2013,10,27,16,3,116,102,104,3,44.49,1016,15,SW,38,0,0,322,3,107.33
33497,33498,2013,10,27,17,3,135,106,116,3,50.65,1017,13,SW,39,0,0,357,3,119.0
33498,33499,2013,10,27,18,3,157,132,147,4,66.27,1017,10,SW,41,0,0,436,3,145.33
33499,33500,2013,10,27,19,3,144,129,124,4,66.27,1017,10,SW,42,0,0,397,3,132.33
33500,33501,2013,10,27,20,3,112,112,104,3,70.67,1018,8,SW,43,0,0,328,3,109.33
33501,33502,2013,10,27,21,3,107,107,101,4,75.84,1018,8,SW,45,0,0,315,3,105.0
33502,33503,2013,10,27,22,3,101,95,100,5,76.01,1018,9,SE,2,0,0,296,3,98.67
33503,33504,2013,10,27,23,3,100,94,92,5,76.01,1018,9,SE,4,0,0,286,3,95.33
33504,33505,2013,10,28,0,3,100,98,92,5,71.07,1018,10,SE,7,0,0,290,3,96.67
33505,33506,2013,10,28,1,3,100,97,94,5,71.07,1018,10,SE,10,0,0,291,3,97.0
33506,33507,2013,10,28,2,3,100,93,94,4,66.27,1019,10,SE,13,0,0,287,3,95.67
33507,33508,2013,10,28,3,3,95,93,92,4,66.27,1018,10,SE,16,0,0,280,3,93.33
33508,33509,2013,10,28,4,3,92,91,96,3,66.05,1018,9,SE,19,0,0,279,3,93.0
33509,33510,2013,10,28,5,3,94,97,111,4,66.27,1019,10,SE,22,0,0,302,3,100.67
33510,33511,2013,10,28,6,3,98,109,106,4,70.88,1019,9,SE,24,0,0,313,3,104.33
33511,33512,2013,10,28,7,3,102,108,109,5,71.07,1019,10,SE,26,0,0,319,3,106.33
33512,33513,2013,10,28,8,3,122,114,128,6,66.71,1020,12,SE,29,0,0,364,3,121.33
33513,33514,2013,10,28,9,3,139,,135,7,62.71,1020,14,SW,2,0,0,274,2,137.0
33514,33515,2013,10,28,10,3,135,,132,7,58.79,1021,15,SW,5,0,0,267,2,133.5
33515,33516,2013,10,28,11,3,156,,141,6,51.48,1020,16,SW,10,0,0,297,2,148.5
33516,33517,2013,10,28,12,3,176,,171,7,51.75,1020,17,SW,14,0,0,347,2,173.5
33517,33518,2013,10,28,13,3,202,,185,8,62.95,1020,15,NW,4,0,0,387,2,193.5
33518,33519,2013,10,28,14,3,220,201,199,7,66.93,1020,13,NW,7,0,0,620,3,206.67
33519,33520,2013,10,28,15,3,244,209,228,7,71.47,1020,12,NW,10,0.2,0.2,681,3,227.0
33520,33521,2013,10,28,16,3,244,142,228,8,81.75,1021,11,NW,12,1.8,2,614,3,204.67
33521,33522,2013,10,28,17,3,160,138,165,9,93.5,1021,10,NW,15,0.3,2.3,463,3,154.33
33522,33523,2013,10,28,18,3,170,151,164,6,87.19,1022,8,NE,5,0.3,2.6,485,3,161.67
33523,33524,2013,10,28,19,3,146,132,142,6,93.35,1022,7,NE,10,0,0,420,3,140.0
33524,33525,2013,10,28,20,3,121,103,119,6,93.35,1022,7,NW,3,4.9,4.9,343,3,114.33
33525,33526,2013,10,28,21,3,99,94,108,6,93.35,1022,7,NW,6,1.7,6.6,301,3,100.33
33526,33527,2013,10,28,22,3,65,60,85,6,93.35,1022,7,NW,10,2.6,9.2,210,3,70.0
33527,33528,2013,10,28,23,3,,44,,6,93.35,1022,7,NW,15,3.9,13.1,44,1,44.0
33528,33529,2013,10,29,0,3,32,35,45,6,93.35,1022,7,NW,20,1.5,14.6,112,3,37.33
33529,33530,2013,10,29,1,3,32,19,45,6,93.35,1022,7,NW,25,0.7,15.3,96,3,32.0
33530,33531,2013,10,29,2,3,23,15,27,5,93.29,1022,6,NW,30,0.7,16,65,3,21.67
33531,33532,2013,10,29,3,3,23,24,27,5,93.29,1022,6,NW,35,0.9,16.9,74,3,24.67
33532,33533,2013,10,29,4,3,32,30,30,5,93.29,1022,6,NW,40,0.1,17,92,3,30.67
33533,33534,2013,10,29,5,3,27,27,30,4,86.99,1023,6,NW,46,0,0,84,3,28.0
33534,33535,2013,10,29,6,3,26,17,25,3,86.89,1024,5,NW,51,0,0,68,3,22.67
33535,33536,2013,10,29,7,3,19,24,24,3,86.89,1025,5,NW,56,0,0,67,3,22.33
33536,33537,2013,10,29,8,3,18,22,27,3,86.89,1026,5,NW,61,0,0,67,3,22.33
33537,33538,2013,10,29,9,3,,18,,3,86.89,1026,5,NW,66,0,0,18,1,18.0
33538,33539,2013,10,29,10,3,17,15,23,3,81.06,1027,6,NW,71,0,0,55,3,18.33
33539,33540,2013,10,29,11,3,23,14,24,3,81.06,1027,6,NW,76,0,0,61,3,20.33
33540,33541,2013,10,29,12,3,32,20,25,3,75.67,1026,7,NW,79,0,0,77,3,25.67
33541,33542,2013,10,29,13,3,24,20,28,2,70.47,1026,7,NW,82,0,0,72,3,24.0
33542,33543,2013,10,29,14,3,17,19,23,1,61.26,1026,8,NW,85,0,0,59,3,19.67
33543,33544,2013,10,29,15,3,13,15,17,-1,52.98,1026,8,NW,88,0,0,45,3,15.0
33544,33545,2013,10,29,16,3,13,25,19,-3,45.7,1026,8,NW,90,0,0,57,3,19.0
33545,33546,2013,10,29,17,3,30,38,44,-2,52.7,1026,7,NE,2,0,0,112,3,37.33
33546,33547,2013,10,29,18,3,35,40,52,1,75.32,1027,5,SE,2,0,0,127,3,42.33
33547,33548,2013,10,29,19,3,41,66,,2,80.92,1027,5,SE,4,0,0,107,2,53.5
33548,33549,2013,10,29,20,3,65,86,,1,86.68,1028,3,SE,5,0,0,151,2,75.5
33549,33550,2013,10,29,21,3,73,90,,0,86.58,1028,2,SE,6,0,0,163,2,81.5
33550,33551,2013,10,29,22,3,103,93,,1,93.08,1028,2,SE,8,0,0,196,2,98.0
33551,33552,2013,10,29,23,3,122,118,128,-1,92.96,1028,0,SE,9,0,0,368,3,122.67
33552,33553,2013,10,30,0,3,122,102,98,-1,92.96,1028,0,SE,10,0,0,322,3,107.33
33553,33554,2013,10,30,1,3,94,83,97,-1,92.96,1028,0,NE,2,0,0,274,3,91.33
33554,33555,2013,10,30,2,3,100,107,108,-1,100,1028,-1,cv,1,0,0,315,3,105.0
33555,33556,2013,10,30,3,3,123,121,,-1,92.96,1028,0,SE,3,0,0,244,2,122.0
33556,33557,2013,10,30,4,3,102,94,,-2,92.91,1028,-1,SE,5,0,0,196,2,98.0
33557,33558,2013,10,30,5,3,115,98,97,-1,92.96,1028,0,SE,6,0,0,310,3,103.33
33558,33559,2013,10,30,6,3,119,100,79,-3,92.85,1028,-2,NE,3,0,0,298,3,99.33
33559,33560,2013,10,30,7,3,130,113,82,-3,92.85,1028,-2,NE,6,0,0,325,3,108.33
33560,33561,2013,10,30,8,3,,187,113,-1,92.96,1029,0,NE,8,0.1,0.1,300,2,150.0
33561,33562,2013,10,30,9,3,,229,117,2,93.13,1029,3,cv,1,0,0,346,2,173.0
33562,33563,2013,10,30,10,3,,161,108,2,75.49,1029,6,cv,2,0,0,269,2,134.5
33563,33564,2013,10,30,11,3,90,81,68,0,56.99,1029,8,SW,2,0,0,239,3,79.67
33564,33565,2013,10,30,12,3,48,49,43,-2,46,1028,9,SW,4,0,0,140,3,46.67
33565,33566,2013,10,30,13,3,40,47,34,-4,34.66,1027,11,SW,6,0,0,121,3,40.33
33566,33567,2013,10,30,14,3,34,46,27,-5,32.14,1026,11,SE,2,0,0,107,3,35.67
33567,33568,2013,10,30,15,3,29,30,30,-5,32.14,1026,11,SW,1,0,0,89,3,29.67
33568,33569,2013,10,30,16,3,24,37,30,-5,32.14,1026,11,cv,1,0.1,0.1,91,3,30.33
33569,33570,2013,10,30,17,3,29,56,39,-4,42.4,1026,8,SE,1,0,0,124,3,41.33
33570,33571,2013,10,30,18,3,37,74,53,-4,45.4,1026,7,SE,3,0,0,164,3,54.67
33571,33572,2013,10,30,19,3,61,92,78,-3,56.18,1026,5,SE,5,0,0,231,3,77.0
33572,33573,2013,10,30,20,3,77,101,115,-2,64.9,1026,4,SE,8,0,0,293,3,97.67
33573,33574,2013,10,30,21,3,89,110,,-2,69.64,1026,3,SE,11,0,0,199,2,99.5
33574,33575,2013,10,30,22,3,112,125,149,-3,64.66,1026,3,SE,15,0,0,386,3,128.67
33575,33576,2013,10,30,23,3,110,108,135,-3,69.43,1026,2,SE,17,0,0,353,3,117.67
33576,33577,2013,10,31,0,3,88,101,,-3,74.59,1026,1,SE,18,0,0,189,2,94.5
33577,33578,2013,10,31,1,3,114,132,,-3,74.59,1027,1,SE,20,0,0,246,2,123.0
33578,33579,2013,10,31,2,3,,143,,-3,74.59,1027,1,SE,21,0,0,143,1,143.0
33579,33580,2013,10,31,3,3,122,116,,-3,74.59,1027,1,SE,23,0,0,238,2,119.0
33580,33581,2013,10,31,4,3,92,83,,-3,74.59,1027,1,SE,26,0,0,175,2,87.5
33581,33582,2013,10,31,5,3,98,116,99,-4,69.21,1027,1,SE,29,0,0,313,3,104.33
33582,33583,2013,10,31,6,3,,193,101,-4,69.21,1027,1,SE,31,0,0,294,2,147.0
33583,33584,2013,10,31,7,3,,179,,-3,74.59,1028,1,SE,34,0,0,179,1,179.0
33584,33585,2013,10,31,8,3,146,157,,-3,60.25,1029,4,SE,37,0,0,303,2,151.5
33585,33586,2013,10,31,9,3,127,155,131,-2,52.7,1029,7,SE,40,0,0,413,3,137.67
33586,33587,2013,10,31,10,3,,152,117,-1,46.29,1029,10,SE,41,0,0,269,2,134.5
33587,33588,2013,10,31,11,3,97,91,98,-3,34.97,1028,12,SE,42,0,0,286,3,95.33
33588,33589,2013,10,31,12,3,68,65,68,-3,32.75,1027,13,cv,1,0,0,201,3,67.0
33589,33590,2013,10,31,13,3,76,69,63,-3,30.68,1026,14,cv,2,0,0,208,3,69.33
33590,33591,2013,10,31,14,3,81,96,83,-2,33.05,1026,14,NW,2,0,0,260,3,86.67
33591,33592,2013,10,31,15,3,85,105,93,-1,35.57,1026,14,NW,4,0,0,283,3,94.33
33592,33593,2013,10,31,16,3,86,112,90,0,43.6,1026,12,NW,6,0,0,288,3,96.0
33593,33594,2013,10,31,17,3,104,126,107,-1,43.31,1027,11,NE,2,0,0,337,3,112.33
33594,33595,2013,10,31,18,3,117,140,126,0,61.01,1027,7,NE,3,0,0,383,3,127.67
33595,33596,2013,10,31,19,3,149,162,132,1,65.59,1027,7,NE,5,0,0,443,3,147.67
33596,33597,2013,10,31,20,3,160,196,148,1,70.27,1027,6,NE,6,0,0,504,3,168.0
33597,33598,2013,10,31,21,3,197,218,,2,80.92,1028,5,NE,7,0,0,415,2,207.5
33598,33599,2013,10,31,22,3,227,223,194,2,80.92,1027,5,NE,9,0,0,644,3,214.67
33599,33600,2013,10,31,23,3,240,173,190,1,80.78,1028,4,NE,10,0,0,603,3,201.0
33600,33601,2013,11,1,0,3,197,185,176,2,86.79,1027,4,NE,14,0,0,558,3,186.0
33601,33602,2013,11,1,1,3,176,196,139,2,86.79,1027,4,NE,17,0,0,511,3,170.33
33602,33603,2013,11,1,2,3,126,166,104,1,86.68,1027,3,NE,19,0,0,396,3,132.0
33603,33604,2013,11,1,3,3,96,127,101,1,86.68,1027,3,NE,23,0,0,324,3,108.0
33604,33605,2013,11,1,4,3,96,113,104,1,86.68,1027,3,NE,24,0,0,313,3,104.33
33605,33606,2013,11,1,5,3,102,133,100,0,86.58,1027,2,NE,27,0,0,335,3,111.67
33606,33607,2013,11,1,6,3,92,132,95,0,93.02,1027,1,NE,29,0,0,319,3,106.33
33607,33608,2013,11,1,7,3,127,142,119,0,86.58,1027,2,NE,32,0,0,388,3,129.33
33608,33609,2013,11,1,8,3,174,148,175,2,86.79,1028,4,NE,34,0,0,497,3,165.67
33609,33610,2013,11,1,9,3,161,180,173,2,65.82,1027,8,SE,2,0,0,514,3,171.33
33610,33611,2013,11,1,10,3,148,174,118,2,53.81,1026,11,NE,3,0,0,440,3,146.67
33611,33612,2013,11,1,11,3,133,153,109,2,50.36,1026,12,NE,5,0,0,395,3,131.67
33612,33613,2013,11,1,12,3,108,111,72,0,38.26,1025,14,cv,1,0,0,291,3,97.0
33613,33614,2013,11,1,13,3,92,113,60,-1,33.35,1024,15,cv,2,0,0,265,3,88.33
33614,33615,2013,11,1,14,3,101,80,89,-2,30.98,1023,15,SW,2,0,0,270,3,90.0
33615,33616,2013,11,1,15,3,110,79,91,-1,33.35,1023,15,SW,4,0,0,280,3,93.33
33616,33617,2013,11,1,16,3,107,104,98,1,43.9,1023,13,SW,6,0,0,309,3,103.0
33617,33618,2013,11,1,17,3,107,129,105,0,43.6,1023,12,SW,8,0,0,341,3,113.67
33618,33619,2013,11,1,18,3,118,176,139,0,46.58,1024,11,SW,9,0,0,433,3,144.33
33619,33620,2013,11,1,19,3,194,195,196,2,57.51,1024,10,SE,2,0,0,585,3,195.0
33620,33621,2013,11,1,20,3,192,166,179,2,57.51,1023,10,SE,4,0,0,537,3,179.0
33621,33622,2013,11,1,21,3,194,162,173,2,61.51,1023,9,SW,1,0,0,529,3,176.33
33622,33623,2013,11,1,22,3,202,167,185,2,61.51,1023,9,SE,2,0,0,554,3,184.67
33623,33624,2013,11,1,23,3,,164,,2,65.82,1022,8,SE,4,0,0,164,1,164.0
33624,33625,2013,11,2,0,3,145,152,176,2,70.47,1022,7,SE,6,0,0,473,3,157.67
33625,33626,2013,11,2,1,3,136,129,137,2,70.47,1022,7,SE,8,0,0,402,3,134.0
33626,33627,2013,11,2,2,3,168,154,150,1,65.59,1021,7,SW,2,0,0,472,3,157.33
33627,33628,2013,11,2,3,3,205,169,183,0,65.36,1021,6,SE,2,0,0,557,3,185.67
33628,33629,2013,11,2,4,3,145,129,146,0,65.36,1021,6,SE,4,0,0,420,3,140.0
33629,33630,2013,11,2,5,3,116,124,118,1,70.27,1021,6,SE,6,0,0,358,3,119.33
33630,33631,2013,11,2,6,3,123,117,100,2,70.47,1020,7,SE,8,0,0,340,3,113.33
33631,33632,2013,11,2,7,3,130,125,111,3,70.67,1021,8,SE,10,0,0,366,3,122.0
33632,33633,2013,11,2,8,3,153,127,130,5,71.07,1021,10,SE,12,0,0,410,3,136.67
33633,33634,2013,11,2,9,3,179,140,159,5,66.49,1020,11,SE,14,0,0,478,3,159.33
33634,33635,2013,11,2,10,3,204,149,177,6,62.48,1020,13,SW,4,0,0,530,3,176.67
33635,33636,2013,11,2,11,3,232,155,191,6,66.71,1020,12,SW,7,0,0,578,3,192.67
33636,33637,2013,11,2,12,3,216,161,195,6,62.48,1019,13,SW,10,0,0,572,3,190.67
33637,33638,2013,11,2,13,3,231,168,203,7,66.93,1019,13,SW,13,0,0,602,3,200.67
33638,33639,2013,11,2,14,3,202,156,198,8,67.15,1019,14,SW,16,0,0,556,3,185.33
33639,33640,2013,11,2,15,3,191,146,171,8,67.15,1018,14,SW,21,0,0,508,3,169.33
33640,33641,2013,11,2,16,3,181,139,158,8,71.66,1019,13,SW,26,0,0,478,3,159.33
33641,33642,2013,11,2,17,3,201,157,169,8,76.52,1019,12,SW,29,0,0,527,3,175.67
33642,33643,2013,11,2,18,3,222,173,194,8,81.75,1019,11,SW,32,0,0,589,3,196.33
33643,33644,2013,11,2,19,3,213,164,180,8,81.75,1019,11,SW,34,0,0,557,3,185.67
33644,33645,2013,11,2,20,3,197,166,173,9,87.47,1019,11,SW,37,0,0,536,3,178.67
33645,33646,2013,11,2,21,3,194,162,164,9,87.47,1020,11,SW,39,0,0,520,3,173.33
33646,33647,2013,11,2,22,3,196,159,169,9,87.47,1020,11,SW,42,0,0,524,3,174.67
33647,33648,2013,11,2,23,3,213,176,185,9,87.47,1020,11,SW,44,0,0,574,3,191.33
33648,33649,2013,11,3,0,3,219,183,190,8,81.75,1019,11,SW,47,0,0,592,3,197.33
33649,33650,2013,11,3,1,3,218,176,182,8,81.75,1019,11,SE,2,0,0,576,3,192.0
33650,33651,2013,11,3,2,3,196,160,163,8,81.75,1019,11,SE,4,0,0,519,3,173.0
33651,33652,2013,11,3,3,3,192,169,166,8,81.75,1019,11,SW,2,0,0,527,3,175.67
33652,33653,2013,11,3,4,3,187,170,167,8,87.38,1019,10,SE,2,0,0,524,3,174.67
33653,33654,2013,11,3,5,3,180,161,161,7,81.61,1018,10,SE,4,0,0,502,3,167.33
33654,33655,2013,11,3,6,3,167,154,157,7,81.61,1018,10,SE,6,0,0,478,3,159.33
33655,33656,2013,11,3,7,3,161,150,142,7,81.61,1019,10,SE,8,0,0,453,3,151.0
33656,33657,2013,11,3,8,3,161,148,163,7,81.61,1019,10,SE,10,0,0,472,3,157.33
33657,33658,2013,11,3,9,3,171,145,166,8,81.75,1019,11,SE,11,0,0,482,3,160.67
33658,33659,2013,11,3,10,3,185,163,162,8,71.66,1019,13,SE,13,0,0,510,3,170.0
33659,33660,2013,11,3,11,3,215,195,195,8,71.66,1018,13,SW,2,0,0,605,3,201.67
33660,33661,2013,11,3,12,3,135,131,156,8,81.75,1018,11,NW,3,0,0,422,3,140.67
33661,33662,2013,11,3,13,3,72,73,100,7,76.35,1018,11,NW,6,0,0,245,3,81.67
33662,33663,2013,11,3,14,3,42,39,45,7,87.28,1018,9,NW,8,0,0,126,3,42.0
33663,33664,2013,11,3,15,3,31,43,36,7,87.28,1019,9,NW,10,0,0,110,3,36.67
33664,33665,2013,11,3,16,3,31,58,39,7,87.28,1019,9,cv,1,0,0,128,3,42.67
33665,33666,2013,11,3,17,3,35,63,80,7,87.28,1020,9,SE,1,0,0,178,3,59.33
33666,33667,2013,11,3,18,3,54,89,92,7,87.28,1021,9,SW,1,0,0,235,3,78.33
33667,33668,2013,11,3,19,3,91,99,83,6,87.19,1021,8,SE,1,0,0,273,3,91.0
33668,33669,2013,11,3,20,3,128,139,136,4,93.24,1022,5,SW,1,0,0,403,3,134.33
33669,33670,2013,11,3,21,3,140,124,130,4,93.24,1022,5,SW,2,0,0,394,3,131.33
33670,33671,2013,11,3,22,3,145,145,150,3,93.19,1023,4,SW,3,0,0,440,3,146.67
33671,33672,2013,11,3,23,3,91,87,106,3,93.19,1023,4,SW,4,0,0,284,3,94.67
33672,33673,2013,11,4,0,3,55,63,71,2,93.13,1024,3,SW,5,0,0,189,3,63.0
33673,33674,2013,11,4,1,3,40,44,57,1,93.08,1024,2,SE,1,0,0,141,3,47.0
33674,33675,2013,11,4,2,3,36,42,51,1,93.08,1025,2,SE,2,0,0,129,3,43.0
33675,33676,2013,11,4,3,3,32,44,62,1,93.08,1025,2,SE,4,0,0,138,3,46.0
33676,33677,2013,11,4,4,3,34,55,82,1,100,1026,1,SE,6,0,0,171,3,57.0
33677,33678,2013,11,4,5,3,63,75,108,0,100,1026,0,cv,1,0,0,246,3,82.0
33678,33679,2013,11,4,6,3,52,94,104,0,100,1027,0,SE,1,0,0,250,3,83.33
33679,33680,2013,11,4,7,3,113,137,105,0,100,1027,0,SE,2,0,0,355,3,118.33
33680,33681,2013,11,4,8,3,,157,96,2,100,1028,2,SE,4,0,0,253,2,126.5
33681,33682,2013,11,4,9,3,173,147,108,4,100,1028,4,SW,2,0,0,428,3,142.67
33682,33683,2013,11,4,10,3,107,124,102,5,93.29,1028,6,SW,5,0,0,333,3,111.0
33683,33684,2013,11,4,11,3,89,89,91,4,70.88,1028,9,SW,8,0,0,269,3,89.67
33684,33685,2013,11,4,12,3,61,57,55,3,61.76,1027,10,SW,10,0,0,173,3,57.67
33685,33686,2013,11,4,13,3,58,58,54,1,46.88,1026,12,SW,12,0,0,170,3,56.67
33686,33687,2013,11,4,14,3,39,47,46,0,40.84,1026,13,SW,14,0,0,132,3,44.0
33687,33688,2013,11,4,15,3,24,20,43,0,40.84,1026,13,SW,16,0,0,87,3,29.0
33688,33689,2013,11,4,16,3,34,47,36,-1,40.54,1026,12,SW,18,0,0,117,3,39.0
33689,33690,2013,11,4,17,3,42,47,42,0,53.26,1026,9,SW,20,0,0,131,3,43.67
33690,33691,2013,11,4,18,3,42,50,57,0,61.01,1026,7,SW,22,0,0,149,3,49.67
33691,33692,2013,11,4,19,3,53,58,69,0,61.01,1026,7,SE,3,0,0,180,3,60.0
33692,33693,2013,11,4,20,3,71,62,102,0,70.06,1026,5,SE,5,0,0,235,3,78.33
33693,33694,2013,11,4,21,3,99,74,97,1,80.78,1026,4,SE,7,0,0,270,3,90.0
33694,33695,2013,11,4,22,3,94,86,113,0,80.63,1026,3,SE,8,0,0,293,3,97.67
33695,33696,2013,11,4,23,3,81,83,110,1,86.68,1025,3,SE,10,0,0,274,3,91.33
33696,33697,2013,11,5,0,3,74,96,85,1,86.68,1025,3,SE,13,0,0,255,3,85.0
33697,33698,2013,11,5,1,3,64,103,74,1,86.68,1024,3,SE,16,0,0,241,3,80.33
33698,33699,2013,11,5,2,3,62,78,80,1,86.68,1024,3,SE,19,0,0,220,3,73.33
33699,33700,2013,11,5,3,3,59,76,106,1,86.68,1024,3,SE,22,0,0,241,3,80.33
33700,33701,2013,11,5,4,3,76,100,,0,75.14,1023,4,SE,25,0,0,176,2,88.0
33701,33702,2013,11,5,5,3,96,117,,0,70.06,1023,5,SE,28,0,0,213,2,106.5
33702,33703,2013,11,5,6,3,88,114,,0,70.06,1022,5,SE,30,0,0,202,2,101.0
33703,33704,2013,11,5,7,3,51,64,91,1,75.32,1022,5,SE,33,0,0,206,3,68.67
